iter,task_train_acc_pre_optim,task_train_acc_post_optim,task_test_acc_pre_optim,task_test_acc_post_optim
740,0.05625,0.043750003,0.05,0.0375
750,0.043750003,0.050000004,0.053125,0.05625
760,0.0375,0.04375,0.05,0.046875
770,0.028125,0.053125,0.034375,0.040625
780,0.053125,0.05,0.043750003,0.028125
790,0.046875,0.04375,0.053125,0.0375
800,0.0375,0.040625,0.043750003,0.053125
810,0.028125,0.043750003,0.059375,0.084375
820,0.059375,0.04375,0.056250002,0.053125
830,0.056250002,0.05,0.046875,0.0625
840,0.065625,0.059375,0.0375,0.075
850,0.065625004,0.050000004,0.05625,0.065625
860,0.05,0.053125,0.046875,0.05625
870,0.046875,0.053125,0.034375,0.040625
880,0.05,0.040625,0.053125,0.05
890,0.040625002,0.050000004,0.049999997,0.075
900,0.05,0.053125,0.043750003,0.046875
910,0.056250002,0.05625,0.046875,0.046875
920,0.053125,0.034375,0.0375,0.05625
930,0.05,0.046875,0.053125,0.043750003
940,0.049999997,0.04375,0.05625,0.05
950,0.0375,0.046875,0.0625,0.068749994
960,0.053125,0.059375,0.056250002,0.03125
970,0.0375,0.043750003,0.046875,0.05625
980,0.046875,0.0625,0.0375,0.040625
990,0.0375,0.053125,0.0625,0.06875
1000,0.046875,0.05625,0.046875,0.034375
1010,0.071875006,0.05625,0.043750003,0.06875
1020,0.034375,0.059375003,0.0375,0.021875001
1030,0.06875,0.056250002,0.0375,0.03125
1040,0.0375,0.05625,0.05,0.040625
1050,0.0625,0.046875,0.05,0.0625
1060,0.043750003,0.0625,0.03125,0.049999997
1070,0.01875,0.034375,0.046875,0.053125
1080,0.0375,0.059375003,0.040625,0.05625
1090,0.043750003,0.065625004,0.05,0.065625004
1100,0.05,0.040625002,0.040625002,0.05
1110,0.046875,0.0375,0.046875,0.046875
1120,0.05625,0.06875,0.056250002,0.059375003
1130,0.05,0.053125,0.05,0.046875
1140,0.05,0.053125,0.059375,0.0375
1150,0.053125,0.053125,0.065625,0.059375003
1160,0.046875,0.075,0.05625,0.0625
1170,0.04375,0.046875,0.050000004,0.046875
1180,0.046875,0.0625,0.053125,0.043750003
1190,0.053125,0.046875,0.046875,0.05625
1200,0.040625,0.043750003,0.05,0.050000004
1210,0.053125,0.056250002,0.040625002,0.040625
1220,0.05625,0.046875,0.071875006,0.046875
1230,0.0625,0.0625,0.065625,0.0625
1240,0.05625,0.0375,0.05,0.04375
1250,0.05,0.050000004,0.04375,0.0375
1260,0.03125,0.046875,0.046875,0.05625
1270,0.05625,0.040625,0.040625002,0.05
1280,0.049999997,0.05625,0.05,0.059375003
1290,0.040625002,0.040625,0.053125,0.046875
1300,0.034375,0.040625002,0.040625,0.059375
1310,0.053125,0.043750003,0.05,0.05
1320,0.04375,0.046875,0.046875,0.043750003
1330,0.053125,0.0625,0.040625,0.053125
1340,0.053125,0.059375003,0.043750003,0.053125
1350,0.05,0.059375,0.05,0.053125
1360,0.053125,0.046875,0.05,0.046875
1370,0.05,0.053125,0.046875,0.05625
1380,0.0625,0.0625,0.046875,0.053125
1390,0.053125,0.05,0.05,0.053125
1400,0.05,0.053125,0.059375003,0.0375
1410,0.043750003,0.046875,0.059375,0.059375
1420,0.043750003,0.056250002,0.05625,0.05
1430,0.059375003,0.05,0.05625,0.056250002
1440,0.046875,0.05625,0.053125,0.046875
1450,0.0375,0.025,0.056250002,0.046875
1460,0.059375,0.040625,0.040625,0.05
1470,0.0625,0.059375003,0.053125,0.065625
1480,0.0375,0.046875,0.05,0.043750003
1490,0.049999997,0.034375,0.065625,0.059375003
1500,0.046875,0.05,0.053125,0.059375
1510,0.0375,0.05,0.046875,0.050000004
1520,0.040625,0.0625,0.06875,0.053125
1530,0.043750003,0.05625,0.034375,0.043750003
1540,0.059375003,0.05,0.034375,0.043750003
1550,0.043750003,0.046875,0.043750003,0.040625
1560,0.0625,0.0625,0.0375,0.040625002
1570,0.05,0.050000004,0.053125,0.046875
1580,0.0625,0.0625,0.043750003,0.0375
1590,0.05625,0.05,0.05,0.0625
1600,0.034375,0.03125,0.028125,0.03125
1610,0.043750003,0.0375,0.046875,0.04375
1620,0.034375,0.059375003,0.046875,0.046875
1630,0.059375,0.040625,0.059375003,0.0375
1640,0.053125,0.05625,0.046875,0.065625
1650,0.053125,0.053125,0.05625,0.046875
1660,0.053125,0.056250002,0.0375,0.03125
1670,0.053125,0.0625,0.05625,0.059375
1680,0.046875,0.046875,0.0625,0.050000004
1690,0.0375,0.05,0.0375,0.065625
1700,0.053125,0.046875,0.043750003,0.034375
1710,0.05625,0.05625,0.05,0.05
1720,0.046875,0.050000004,0.040625002,0.046875
1730,0.043750003,0.043750003,0.05,0.040625002
1740,0.053125,0.040625,0.05625,0.043750003
1750,0.034375,0.056250002,0.043750003,0.043750003
1760,0.059375003,0.05,0.043750003,0.046875
1770,0.050000004,0.065625,0.05625,0.065625
1780,0.0625,0.053125,0.0625,0.05
1790,0.0625,0.043750003,0.040625,0.05625
1800,0.046875,0.03125,0.043750003,0.05
1810,0.03125,0.053125,0.046875,0.05625
1820,0.046875,0.05,0.046875,0.043750003
1830,0.0625,0.043750003,0.065625004,0.056250002
1840,0.043750003,0.046875,0.05,0.028125001
1850,0.0625,0.05,0.05,0.059375003
1860,0.046875,0.05625,0.059375,0.040625002
1870,0.0375,0.028125,0.028125,0.046875
1880,0.05625,0.043750003,0.0625,0.06875
1890,0.03125,0.046875,0.043750003,0.065625
1900,0.05,0.053125,0.03125,0.025
1910,0.0625,0.040625002,0.056250002,0.0625
1920,0.053125,0.071875006,0.0375,0.03125
1930,0.05,0.053125,0.046875,0.040625
1940,0.0625,0.046875,0.0375,0.043750003
1950,0.046875,0.046875,0.050000004,0.043750003
1960,0.05,0.05625,0.05,0.059375
1970,0.04375,0.05,0.059375,0.053125
1980,0.040625,0.05,0.050000004,0.0625
1990,0.050000004,0.040625,0.0625,0.05
2000,0.0375,0.046875,0.028125,0.0375
2010,0.053125,0.046875,0.046875,0.043750003
2020,0.05625,0.05625,0.0375,0.043750003
2030,0.05,0.05,0.05,0.05
2040,0.046875,0.043750003,0.05,0.06875
2050,0.046875,0.05625,0.059375003,0.065625
2060,0.05,0.053125,0.05,0.053125
2070,0.046875,0.04375,0.0375,0.053125
2080,0.0375,0.03125,0.05,0.043750003
2090,0.046875,0.046875,0.046875,0.046875
2100,0.0375,0.05,0.043750003,0.053125
2110,0.05625,0.043750003,0.034375,0.05
2120,0.0625,0.05,0.053125,0.05
2130,0.040625,0.043750003,0.043750003,0.043750003
2140,0.03125,0.065625,0.071875,0.043750003
2150,0.05,0.043750003,0.053125,0.046875
2160,0.04375,0.053125,0.05625,0.065625
2170,0.05625,0.040625,0.046875,0.05625
2180,0.04375,0.065625,0.05625,0.043750003
2190,0.059375,0.059375003,0.05,0.046875
2200,0.0375,0.053125,0.0375,0.040625
2210,0.043750003,0.05,0.0625,0.040625002
2220,0.043750003,0.043750003,0.053125,0.046875
2230,0.059375003,0.043750003,0.050000004,0.021875001
2240,0.053125,0.05625,0.053125,0.05625
2250,0.059375,0.05625,0.043750003,0.05
2260,0.059375003,0.0375,0.056250002,0.05
2270,0.043750003,0.0625,0.021875001,0.034375
2280,0.034375,0.028125,0.034375,0.0625
2290,0.046875,0.05625,0.028125,0.040625002
2300,0.053125,0.043750003,0.05625,0.0375
2310,0.05,0.043750003,0.05,0.028125001
2320,0.05,0.05,0.05,0.040625
2330,0.05625,0.05,0.05,0.05
2340,0.043750003,0.028125001,0.034375,0.046875
2350,0.040625,0.040625002,0.0625,0.03125
2360,0.040625,0.056250002,0.03125,0.028125001
2370,0.043750003,0.043750003,0.043750003,0.0625
2380,0.04375,0.046875,0.075,0.043750003
2390,0.04375,0.05625,0.040625,0.040625002
2400,0.046875,0.05,0.034375,0.05
2410,0.021875,0.043750003,0.046875,0.0625
2420,0.043750003,0.059375003,0.049999997,0.0375
2430,0.046875004,0.0625,0.05625,0.05
2440,0.059375003,0.053125,0.056250002,0.053125
2450,0.059375,0.03125,0.0375,0.059375003
2460,0.05,0.053125,0.043750003,0.05625
2470,0.046875,0.056250002,0.046875,0.046875
2480,0.059375003,0.043750003,0.0625,0.053125
2490,0.065625,0.0625,0.05,0.065625
2500,0.05,0.059375,0.0625,0.05625
2510,0.05,0.046875,0.05,0.04375
2520,0.05625,0.053125,0.05625,0.05
2530,0.056250002,0.05625,0.05,0.040625
2540,0.046875,0.034375,0.053125,0.059375003
2550,0.0625,0.059375003,0.046875,0.034375
2560,0.05,0.0625,0.040625002,0.053125
2570,0.028125,0.046875,0.053125,0.0375
2580,0.05,0.0625,0.059375,0.071875006
2590,0.0625,0.046875,0.040625002,0.0375
2600,0.043750003,0.0375,0.05,0.05625
2610,0.040625002,0.05,0.05625,0.0625
2620,0.06875,0.040625002,0.05,0.046875
2630,0.053125,0.059375003,0.059375003,0.065625
2640,0.043750003,0.034375,0.040625,0.040625
2650,0.046875,0.043750003,0.04375,0.034375
2660,0.046875,0.043750003,0.053125,0.053125
2670,0.046875,0.043750003,0.040625,0.05625
2680,0.043750003,0.056250002,0.075,0.05
2690,0.053125,0.05625,0.056250002,0.0375
2700,0.0375,0.046875,0.05,0.046875
2710,0.053125,0.053125,0.046875,0.05
2720,0.065625,0.05625,0.040625002,0.053125
2730,0.05625,0.065625,0.034375,0.053125
2740,0.0625,0.053125,0.056250002,0.05625
2750,0.043750003,0.05,0.046875,0.053125
2760,0.053125,0.053125,0.053125,0.056250002
2770,0.05625,0.040625,0.043750003,0.028125001
2780,0.0375,0.05,0.04375,0.040625
2790,0.056250002,0.059375003,0.03125,0.0375
2800,0.0625,0.040625,0.065625,0.040625
2810,0.05,0.065625,0.043750003,0.05625
2820,0.046875,0.053125,0.0625,0.059375003
2830,0.0375,0.059375003,0.040625002,0.040625002
2840,0.046875004,0.053125,0.068749994,0.040625
2850,0.046875,0.06875,0.049999997,0.05625
2860,0.059375,0.059375,0.03125,0.053125
2870,0.065625,0.0375,0.053125,0.05
2880,0.050000004,0.046875,0.053125,0.034375
2890,0.040625002,0.0375,0.046875,0.059375
2900,0.043750003,0.040625,0.053125,0.05625
2910,0.056250002,0.050000004,0.043750003,0.040625002
2920,0.046875,0.06875,0.034375,0.028125
2930,0.056250002,0.0625,0.046875,0.053125
2940,0.0375,0.059375,0.040625,0.0625
2950,0.034375,0.046875,0.053125,0.03125
2960,0.0625,0.053125,0.059375,0.059375003
2970,0.059375,0.05625,0.053125,0.04375
2980,0.0375,0.043750003,0.05,0.040625002
2990,0.0375,0.05,0.043750003,0.046875
3000,0.04375,0.056250002,0.043750003,0.043750003
3010,0.043750003,0.046875004,0.040625002,0.053125
3020,0.0375,0.05,0.053125,0.0625
3030,0.065625,0.04375,0.0625,0.05625
3040,0.046875,0.059375003,0.06875,0.046875
3050,0.059375003,0.0375,0.0625,0.05625
3060,0.053125,0.040625002,0.056250002,0.065625
3070,0.043750003,0.05,0.05,0.056250002
3080,0.05625,0.046875,0.053125,0.053125
3090,0.043750003,0.040625,0.05,0.046875
3100,0.075,0.05,0.046875,0.04375
3110,0.043750003,0.05,0.05625,0.050000004
3120,0.043750003,0.065625,0.0625,0.056250002
3130,0.05,0.05,0.050000004,0.05625
3140,0.043750003,0.040625,0.053125,0.059375003
3150,0.056250002,0.04375,0.05,0.04375
3160,0.046875,0.05,0.046875,0.040625
3170,0.0625,0.040625,0.043750003,0.034375
3180,0.053125,0.046875,0.05,0.046875
3190,0.05,0.040625,0.059375003,0.040625
3200,0.04375,0.059375003,0.046875,0.046875
3210,0.05625,0.0625,0.053125,0.050000004
3220,0.046875,0.05625,0.04375,0.043750003
3230,0.053125,0.065625,0.056250002,0.056250002
3240,0.034375,0.043750003,0.059375003,0.0625
3250,0.071875,0.059375003,0.053125,0.043750003
3260,0.046875,0.053125,0.059375003,0.06875
3270,0.065625,0.046875,0.05625,0.046875
3280,0.034375,0.0375,0.05,0.053125
3290,0.056250002,0.03125,0.0625,0.05
3300,0.049999997,0.05,0.05,0.040625
3310,0.056250002,0.053125,0.046875,0.05
3320,0.0375,0.05625,0.05,0.05625
3330,0.053125,0.0375,0.0375,0.056250002
3340,0.040625002,0.05625,0.05,0.05625
3350,0.046875,0.046875,0.05625,0.046875
3360,0.0375,0.05,0.043750003,0.043750003
3370,0.06875,0.05,0.053125,0.05
3380,0.034375,0.040625,0.05,0.05
3390,0.053125,0.0625,0.05,0.043750003
3400,0.040625,0.034375,0.034375,0.0375
3410,0.053125,0.05,0.05625,0.05
3420,0.0375,0.043750003,0.034375,0.04375
3430,0.053125,0.046875,0.04375,0.05625
3440,0.04375,0.056250002,0.059375,0.059375003
3450,0.040625,0.03125,0.05625,0.056250002
3460,0.034375,0.03125,0.046875,0.046875
3470,0.046875,0.040625,0.043750003,0.0375
3480,0.05625,0.071875006,0.0375,0.03125
3490,0.046875,0.034375,0.0625,0.05625
3500,0.046875,0.05,0.028125,0.046875
3510,0.043750003,0.040625,0.053125,0.08125
3520,0.040625002,0.046875,0.040625,0.034375
3530,0.03125,0.053125,0.065625,0.053125
3540,0.046875,0.068749994,0.046875,0.040625
3550,0.0625,0.04375,0.05625,0.03125
3560,0.040625002,0.053125,0.046875,0.053125
3570,0.043750003,0.046875,0.05,0.059375003
3580,0.043750003,0.053125,0.05625,0.028125
3590,0.053125,0.053125,0.053125,0.0625
3600,0.05625,0.05,0.053125,0.053125
3610,0.028125,0.05625,0.05,0.0375
3620,0.059375,0.05625,0.034375,0.05625
3630,0.040625,0.059375,0.03125,0.046875
3640,0.03125,0.046875,0.043750003,0.040625
3650,0.053125,0.05625,0.05,0.05625
3660,0.028125001,0.043750003,0.043750003,0.053125
3670,0.065625004,0.05,0.0375,0.05
3680,0.043750003,0.053125,0.05625,0.043750003
3690,0.056250002,0.056250002,0.05,0.043750003
3700,0.0625,0.065625,0.046875004,0.0375
3710,0.053125,0.034375,0.06875,0.0375
3720,0.065625,0.05625,0.028125,0.034375
3730,0.05625,0.071875006,0.046875,0.0375
3740,0.059375003,0.059375003,0.053125,0.05
3750,0.05625,0.040625002,0.040625,0.028125001
3760,0.043750003,0.065625,0.046875,0.05625
3770,0.053125,0.05,0.04375,0.043750003
3780,0.053125,0.0625,0.050000004,0.053125
3790,0.046875,0.05,0.04375,0.034375
3800,0.046875,0.05,0.050000004,0.03125
3810,0.059375003,0.053125,0.05625,0.065625
3820,0.046875,0.043750003,0.056250002,0.04375
3830,0.065625,0.056250002,0.056250002,0.053125
3840,0.065625,0.056250002,0.05,0.053125
3850,0.0625,0.056250002,0.043750003,0.049999997
3860,0.05625,0.043750003,0.059375003,0.056250002
3870,0.03125,0.040625002,0.053125,0.040625002
3880,0.065625004,0.05625,0.05625,0.040625
3890,0.050000004,0.06875,0.040625,0.046875
3900,0.05,0.043750003,0.046875,0.0375
3910,0.0625,0.05,0.043750003,0.071875006
3920,0.0625,0.050000004,0.0375,0.05
3930,0.065625,0.05,0.040625,0.028125001
3940,0.043750003,0.075,0.056250002,0.040625
3950,0.043750003,0.053125,0.0375,0.043750003
3960,0.046875,0.046875,0.059375003,0.03125
3970,0.046875,0.059375003,0.05,0.043750003
3980,0.065625004,0.053125,0.053125,0.034375
3990,0.0625,0.043750003,0.05625,0.043750003
4000,0.040625,0.021875,0.05625,0.0625
4010,0.040625002,0.043750003,0.046875,0.056250002
4020,0.040625,0.046875,0.056250002,0.05
4030,0.053125,0.05625,0.053125,0.04375
4040,0.043750003,0.0375,0.03125,0.046875
4050,0.0375,0.053125,0.0375,0.034375
4060,0.034375,0.05625,0.065625004,0.053125
4070,0.05625,0.040625002,0.05,0.065625
4080,0.059375003,0.0625,0.0375,0.071875006
4090,0.05,0.046875,0.04375,0.0375
4100,0.04375,0.053125,0.0375,0.059375
4110,0.05,0.040625002,0.040625,0.046875
4120,0.0375,0.043750003,0.043750003,0.046875
4130,0.046875,0.053125,0.05,0.05
4140,0.0625,0.0375,0.043750003,0.034375
4150,0.040625002,0.046875,0.046875,0.05
4160,0.034375,0.04375,0.05,0.053125
4170,0.053125,0.040625002,0.06875,0.065625
4180,0.034375,0.053125,0.046875,0.043750003
4190,0.056250002,0.056250002,0.043750003,0.05
4200,0.05,0.0375,0.04375,0.0375
4210,0.046875,0.075,0.043750003,0.046875
4220,0.0375,0.034375,0.0625,0.04375
4230,0.059375003,0.0625,0.056250002,0.03125
4240,0.059375003,0.043750003,0.034375,0.053125
4250,0.0375,0.046875,0.05,0.05
4260,0.053125,0.034375,0.046875,0.0375
4270,0.05625,0.046875,0.049999997,0.059375003
4280,0.040625002,0.034375,0.040625002,0.05625
4290,0.046875,0.040625,0.046875,0.046875
4300,0.05,0.040625,0.0375,0.043750003
4310,0.053125,0.0375,0.059375,0.046875
4320,0.04375,0.040625002,0.053125,0.043750003
4330,0.05625,0.05,0.053125,0.040625002
4340,0.05,0.025,0.065625,0.040625002
4350,0.075,0.078125,0.0625,0.059375
4360,0.056250002,0.043750003,0.05625,0.056250002
4370,0.046875,0.056250002,0.046875,0.046875
4380,0.03125,0.046875,0.043750003,0.05
4390,0.05,0.046875,0.059375003,0.053125
4400,0.034375,0.0375,0.0375,0.053125
4410,0.056250002,0.046875,0.034375,0.06875
4420,0.03125,0.05625,0.05,0.0375
4430,0.034375,0.06875,0.043750003,0.05625
4440,0.034375,0.04375,0.046875,0.075
4450,0.046875,0.053125,0.071875006,0.059375003
4460,0.05625,0.04375,0.0625,0.059375003
4470,0.046875,0.034375,0.043750003,0.059375003
4480,0.065625,0.046875,0.059375003,0.03125
4490,0.03125,0.040625,0.043750003,0.053125
4500,0.050000004,0.05,0.0625,0.040625
4510,0.056250002,0.065625004,0.065625,0.05625
4520,0.053125,0.053125,0.05625,0.025
4530,0.034375,0.071875006,0.040625,0.04375
4540,0.053125,0.040625002,0.06875,0.04375
4550,0.028125,0.046875,0.05625,0.056250002
4560,0.04375,0.053125,0.059375003,0.0625
4570,0.0375,0.06875,0.050000004,0.05
4580,0.0375,0.053125,0.043750003,0.05
4590,0.05,0.046875,0.04375,0.053125
4600,0.0625,0.04375,0.05625,0.046875
4610,0.0375,0.043750003,0.046875,0.050000004
4620,0.059375003,0.05,0.046875,0.040625002
4630,0.056250002,0.059375,0.053125,0.053125
4640,0.05625,0.059375,0.0625,0.081250004
4650,0.049999997,0.034375,0.046875,0.05625
4660,0.059375003,0.040625002,0.046875,0.046875
4670,0.05,0.053125,0.043750003,0.0375
4680,0.05625,0.0375,0.049999997,0.05625
4690,0.040625,0.065625,0.046875,0.028125001
4700,0.05,0.043750003,0.059375003,0.05
4710,0.043750003,0.040625,0.06875,0.040625
4720,0.046875,0.0375,0.059375,0.046875
4730,0.05,0.040625002,0.034375,0.05625
4740,0.046875,0.059375003,0.034375,0.05625
4750,0.04375,0.0375,0.05625,0.059375
4760,0.046875,0.046875,0.049999997,0.040625
4770,0.043750003,0.03125,0.05,0.05
4780,0.043750003,0.046875,0.028125001,0.05
4790,0.0375,0.05625,0.05625,0.0375
4800,0.03125,0.046875,0.05,0.06875
4810,0.053125,0.05625,0.053125,0.040625
4820,0.043750003,0.05,0.053125,0.05625
4830,0.043750003,0.059375,0.043750003,0.059375003
4840,0.046875,0.034375,0.040625002,0.040625
4850,0.05,0.040625,0.05,0.053125
4860,0.05,0.053125,0.034375,0.053125
4870,0.053125,0.05,0.059375003,0.0375
4880,0.04375,0.043750003,0.034375,0.059375003
4890,0.059375003,0.04375,0.081250004,0.056250002
4900,0.046875,0.0625,0.0375,0.043750003
4910,0.05625,0.05625,0.046875,0.0375
4920,0.046875,0.05625,0.059375003,0.040625
4930,0.05,0.0375,0.053125,0.053125
4940,0.040625,0.0625,0.046875,0.071875006
4950,0.05625,0.0375,0.05625,0.053125
4960,0.05625,0.059375003,0.0375,0.040625002
4970,0.046875,0.046875,0.053125,0.065625004
4980,0.046875,0.04375,0.049999997,0.043750003
4990,0.046875,0.040625,0.056250002,0.05
5000,0.05,0.043750003,0.043750003,0.05
5010,0.0375,0.0375,0.059375003,0.034375
5020,0.06875,0.053125,0.053125,0.053125
5030,0.046875,0.05,0.043750003,0.050000004
5040,0.05625,0.05,0.05,0.0375
5050,0.043750003,0.040625,0.053125,0.04375
5060,0.05,0.043750003,0.046875,0.05625
5070,0.059375,0.03125,0.03125,0.059375003
5080,0.040625002,0.05,0.05,0.040625
5090,0.04375,0.0375,0.034375,0.046875
5100,0.056250002,0.046875,0.040625,0.040625002
5110,0.05625,0.043750003,0.053125,0.046875
5120,0.05,0.05,0.056250002,0.05625
5130,0.05625,0.059375,0.053125,0.04375
5140,0.049999997,0.0625,0.040625002,0.053125
5150,0.046875,0.053125,0.059375,0.0625
5160,0.056250002,0.028125001,0.034375,0.05625
5170,0.05,0.053125,0.034375,0.050000004
5180,0.05,0.043750003,0.046875,0.028125
5190,0.059375003,0.040625002,0.046875,0.0625
5200,0.059375003,0.06875,0.040625002,0.05
5210,0.043750003,0.053125,0.071875006,0.05
5220,0.0375,0.0625,0.05,0.05625
5230,0.046875,0.053125,0.043750003,0.046875
5240,0.034375,0.05625,0.04375,0.053125
5250,0.046875,0.053125,0.059375003,0.056250002
5260,0.046875,0.056250002,0.053125,0.0625
5270,0.028125,0.04375,0.049999997,0.065625
5280,0.046875,0.056250002,0.046875,0.053125
5290,0.0625,0.050000004,0.05,0.043750003
5300,0.046875,0.043750003,0.043750003,0.046875
5310,0.0375,0.05,0.0375,0.034375
5320,0.053125,0.06875,0.0625,0.043750003
5330,0.053125,0.046875,0.056250002,0.043750003
5340,0.059375,0.053125,0.043750003,0.043750003
5350,0.05,0.053125,0.043750003,0.059375003
5360,0.053125,0.053125,0.049999997,0.05
5370,0.034375,0.049999997,0.0625,0.046875
5380,0.043750003,0.034375,0.040625002,0.034375
5390,0.043750003,0.05625,0.05625,0.05625
5400,0.05,0.053125,0.05625,0.046875
5410,0.040625,0.040625002,0.040625,0.046875
5420,0.040625002,0.043750003,0.05625,0.056250002
5430,0.05,0.059375003,0.053125,0.0375
5440,0.043750003,0.03125,0.04375,0.053125
5450,0.06875,0.059375,0.04375,0.06875
5460,0.05,0.056250002,0.059375003,0.040625002
5470,0.046875,0.065625,0.046875,0.0625
5480,0.034375,0.0375,0.046875,0.046875
5490,0.056250002,0.053125,0.050000004,0.053125
5500,0.059375,0.04375,0.053125,0.059375003
5510,0.046875,0.05625,0.046875,0.059375003
5520,0.028125,0.05,0.046875,0.03125
5530,0.05,0.034375,0.05625,0.053125
5540,0.05,0.0625,0.043750003,0.053125
5550,0.059375003,0.053125,0.046875,0.05
5560,0.040625,0.059375,0.0375,0.046875
5570,0.05625,0.059375003,0.046875,0.065625
5580,0.065625004,0.05,0.040625,0.043750003
5590,0.05625,0.043750003,0.059375,0.059375
5600,0.043750003,0.025,0.059375003,0.059375003
5610,0.046875,0.059375003,0.056250002,0.056250002
5620,0.043750003,0.071875006,0.053125,0.05625
5630,0.046875,0.059375,0.05625,0.05
5640,0.0625,0.040625,0.040625,0.046875
5650,0.0375,0.05,0.06875,0.021875001
5660,0.075,0.050000004,0.053125,0.046875
5670,0.040625,0.0625,0.040625002,0.053125
5680,0.043750003,0.053125,0.043750003,0.059375
5690,0.046875,0.05625,0.0375,0.046875
5700,0.06875,0.053125,0.03125,0.053125
5710,0.046875,0.065625,0.053125,0.046875
5720,0.05625,0.028125001,0.0375,0.034375
5730,0.040625002,0.0625,0.050000004,0.059375003
5740,0.06875,0.05,0.043750003,0.065625
5750,0.05625,0.053125,0.0625,0.040625
5760,0.059375,0.05,0.053125,0.028125
5770,0.05,0.0375,0.046875,0.05
5780,0.065625004,0.0625,0.0375,0.040625
5790,0.046875,0.046875,0.046875,0.0625
5800,0.053125,0.043750003,0.034375,0.053125
5810,0.046875,0.046875,0.05,0.046875
5820,0.059375003,0.0625,0.05,0.059375
5830,0.0375,0.053125,0.0375,0.040625002
5840,0.05625,0.056250002,0.046875,0.046875
5850,0.040625002,0.040625,0.056250002,0.065625
5860,0.053125,0.053125,0.053125,0.05625
5870,0.0625,0.040625,0.040625,0.0375
5880,0.053125,0.053125,0.046875,0.059375003
5890,0.043750003,0.046875,0.03125,0.056250002
5900,0.04375,0.034375,0.065625,0.053125
5910,0.034375,0.043750003,0.040625,0.05
5920,0.065625,0.0375,0.040625,0.065625
5930,0.053125,0.0625,0.075,0.075
5940,0.0625,0.071875,0.06875,0.065625
5950,0.053125,0.053125,0.05,0.0625
